timestamp,value
2023-05-03 10:10:14,0
2023-05-03 10:10:14,0
2023-05-03 10:10:14,0
2023-05-03 10:10:14,0
2023-05-03 10:10:14,0
2023-05-03 10:10:15,0
2023-05-03 10:10:15,0
2023-05-03 10:10:15,0
2023-05-03 10:10:15,0
2023-05-03 10:10:15,0
2023-05-03 10:10:15,0
2023-05-03 10:10:15,0
2023-05-03 10:10:15,0
2023-05-03 10:10:15,0
2023-05-03 10:10:15,0
2023-05-03 10:10:16,0
2023-05-03 10:10:16,0
2023-05-03 10:10:16,0
2023-05-03 10:10:16,0
2023-05-03 10:10:16,0
2023-05-03 10:10:16,0
2023-05-03 10:10:16,0
2023-05-03 10:10:16,0
2023-05-03 10:10:16,0
2023-05-03 10:10:16,0
2023-05-03 10:10:17,0
2023-05-03 10:10:17,0
2023-05-03 10:10:17,0
2023-05-03 10:10:17,0
2023-05-03 10:10:17,0
2023-05-03 10:10:17,0
2023-05-03 10:10:17,0
2023-05-03 10:10:17,0
2023-05-03 10:10:17,0
2023-05-03 10:10:17,0
2023-05-03 10:10:18,0
2023-05-03 10:10:18,0
2023-05-03 10:10:18,0
2023-05-03 10:10:18,0
2023-05-03 10:10:18,0
2023-05-03 10:10:18,0
2023-05-03 10:10:18,0
2023-05-03 10:10:18,0
2023-05-03 10:10:18,0
2023-05-03 10:10:18,0
2023-05-03 10:10:19,0
2023-05-03 10:10:19,0
2023-05-03 10:10:19,0
2023-05-03 10:10:19,0
2023-05-03 10:10:19,0
2023-05-03 10:10:19,0
2023-05-03 10:10:19,0
2023-05-03 10:10:19,0
2023-05-03 10:10:19,0
2023-05-03 10:10:19,0
2023-05-03 10:10:20,0
2023-05-03 10:10:20,0
2023-05-03 10:10:20,0
2023-05-03 10:10:20,0
2023-05-03 10:10:20,0
2023-05-03 10:10:20,0
2023-05-03 10:10:20,0
2023-05-03 10:10:20,0
2023-05-03 10:10:20,0
2023-05-03 10:10:20,0
2023-05-03 10:10:21,0
2023-05-03 10:10:21,0
2023-05-03 10:10:21,0
2023-05-03 10:10:21,0
2023-05-03 10:10:21,0
2023-05-03 10:10:21,0
2023-05-03 10:10:21,0
2023-05-03 10:10:21,0
2023-05-03 10:10:21,0
2023-05-03 10:10:21,0
2023-05-03 10:10:22,0
2023-05-03 10:10:22,0
2023-05-03 10:10:22,0
2023-05-03 10:10:22,0
2023-05-03 10:10:22,0
2023-05-03 10:10:22,0
2023-05-03 10:10:22,0
2023-05-03 10:10:22,0
2023-05-03 10:10:22,0
2023-05-03 10:10:22,0
2023-05-03 10:10:23,0
2023-05-03 10:10:23,0
2023-05-03 10:10:23,0
2023-05-03 10:10:23,0
2023-05-03 10:10:23,0
2023-05-03 10:10:23,0
2023-05-03 10:10:23,0
2023-05-03 10:10:23,0
2023-05-03 10:10:23,0
2023-05-03 10:10:23,0
2023-05-03 10:10:24,0
2023-05-03 10:10:24,0
2023-05-03 10:10:24,0
2023-05-03 10:10:24,0
2023-05-03 10:10:24,0
2023-05-03 10:10:24,0
2023-05-03 10:10:24,0
2023-05-03 10:10:24,0
2023-05-03 10:10:24,0
2023-05-03 10:10:24,0
2023-05-03 10:10:25,0
2023-05-03 10:10:25,0
2023-05-03 10:10:25,0
2023-05-03 10:10:25,0
2023-05-03 10:10:25,0
2023-05-03 10:10:25,0
2023-05-03 10:10:25,0
2023-05-03 10:10:25,0
2023-05-03 10:10:25,0
2023-05-03 10:10:25,0
2023-05-03 10:10:26,0
2023-05-03 10:10:26,0
2023-05-03 10:10:26,0
2023-05-03 10:10:26,0
2023-05-03 10:10:26,0
2023-05-03 10:10:26,0
2023-05-03 10:10:26,0
2023-05-03 10:10:26,0
2023-05-03 10:10:26,0
2023-05-03 10:10:26,0
2023-05-03 10:10:27,0
2023-05-03 10:10:27,0
2023-05-03 10:10:27,0
2023-05-03 10:10:27,0
2023-05-03 10:10:27,0
2023-05-03 10:10:27,0
2023-05-03 10:10:27,0
2023-05-03 10:10:27,0
2023-05-03 10:10:27,0
2023-05-03 10:10:27,0
2023-05-03 10:10:28,0
2023-05-03 10:10:28,0
2023-05-03 10:10:28,0
2023-05-03 10:10:28,0
2023-05-03 10:10:28,0
2023-05-03 10:10:28,0
2023-05-03 10:10:28,0
2023-05-03 10:10:28,0
2023-05-03 10:10:28,0
2023-05-03 10:10:28,0
2023-05-03 10:10:29,0
2023-05-03 10:10:29,0
2023-05-03 10:10:29,0
2023-05-03 10:10:29,0
2023-05-03 10:10:29,0
2023-05-03 10:10:29,0
2023-05-03 10:10:29,0
2023-05-03 10:10:29,0
2023-05-03 10:10:29,0
2023-05-03 10:10:29,0
2023-05-03 10:10:30,0
2023-05-03 10:10:30,0
2023-05-03 10:10:30,0
2023-05-03 10:10:30,0
2023-05-03 10:10:30,0
2023-05-03 10:10:30,0
2023-05-03 10:10:30,0
2023-05-03 10:10:30,0
2023-05-03 10:10:30,0
2023-05-03 10:10:30,0
2023-05-03 10:10:31,0
2023-05-03 10:10:31,0
2023-05-03 10:10:31,0
2023-05-03 10:10:31,0
2023-05-03 10:10:31,0
2023-05-03 10:10:31,0
2023-05-03 10:10:31,0
2023-05-03 10:10:31,0
2023-05-03 10:10:31,0
2023-05-03 10:10:31,0
2023-05-03 10:10:32,0
2023-05-03 10:10:32,0
2023-05-03 10:10:32,0
2023-05-03 10:10:32,0
2023-05-03 10:10:32,0
2023-05-03 10:10:32,0
2023-05-03 10:10:32,0
2023-05-03 10:10:32,0
2023-05-03 10:10:32,0
2023-05-03 10:10:32,0
2023-05-03 10:10:33,0
2023-05-03 10:10:33,0
2023-05-03 10:10:33,0
2023-05-03 10:10:33,0
2023-05-03 10:10:33,0
2023-05-03 10:10:33,0
2023-05-03 10:10:33,0
2023-05-03 10:10:33,0
2023-05-03 10:10:33,0
2023-05-03 10:10:33,0
2023-05-03 10:10:34,0
2023-05-03 10:10:34,0
2023-05-03 10:10:34,0
2023-05-03 10:10:34,0
2023-05-03 10:10:34,0
2023-05-03 10:10:34,0
2023-05-03 10:10:34,0
2023-05-03 10:10:34,0
2023-05-03 10:10:34,0
2023-05-03 10:10:34,0
2023-05-03 10:10:35,0
2023-05-03 10:10:35,0
2023-05-03 10:10:35,0
2023-05-03 10:10:35,0
2023-05-03 10:10:35,0
2023-05-03 10:10:35,0
2023-05-03 10:10:35,0
2023-05-03 10:10:35,0
2023-05-03 10:10:35,0
2023-05-03 10:10:35,0
2023-05-03 10:10:36,0
2023-05-03 10:10:36,0
2023-05-03 10:10:36,0
2023-05-03 10:10:36,0
2023-05-03 10:10:36,0
2023-05-03 10:10:36,0
2023-05-03 10:10:36,0
2023-05-03 10:10:36,0
2023-05-03 10:10:36,0
2023-05-03 10:10:36,0
2023-05-03 10:10:37,0
2023-05-03 10:10:37,0
2023-05-03 10:10:37,0
2023-05-03 10:10:37,0
2023-05-03 10:10:37,0
2023-05-03 10:10:37,0
2023-05-03 10:10:37,0
2023-05-03 10:10:37,0
2023-05-03 10:10:37,0
2023-05-03 10:10:37,0
2023-05-03 10:10:38,0
2023-05-03 10:10:38,0
2023-05-03 10:10:38,0
2023-05-03 10:10:38,0
2023-05-03 10:10:38,0
2023-05-03 10:10:38,0
2023-05-03 10:10:38,0
2023-05-03 10:10:38,0
2023-05-03 10:10:38,0
2023-05-03 10:10:38,0
2023-05-03 10:10:39,0
2023-05-03 10:10:39,0
2023-05-03 10:10:39,0
2023-05-03 10:10:39,0
2023-05-03 10:10:39,0
2023-05-03 10:10:39,0
2023-05-03 10:10:39,0
2023-05-03 10:10:39,0
2023-05-03 10:10:39,0
2023-05-03 10:10:39,0
2023-05-03 10:10:40,0
2023-05-03 10:10:40,0
2023-05-03 10:10:40,0
2023-05-03 10:10:40,0
2023-05-03 10:10:40,0
2023-05-03 10:10:40,0
2023-05-03 10:10:40,0
2023-05-03 10:10:40,0
2023-05-03 10:10:40,0
2023-05-03 10:10:40,0
2023-05-03 10:10:41,0
2023-05-03 10:10:41,0
2023-05-03 10:10:41,0
2023-05-03 10:10:41,0
2023-05-03 10:10:41,0
2023-05-03 10:10:41,0
2023-05-03 10:10:41,0
2023-05-03 10:10:41,0
2023-05-03 10:10:41,0
2023-05-03 10:10:41,0
2023-05-03 10:10:42,0
2023-05-03 10:10:42,0
2023-05-03 10:10:42,0
2023-05-03 10:10:42,0
2023-05-03 10:10:42,0
2023-05-03 10:10:42,0
2023-05-03 10:10:42,0
2023-05-03 10:10:42,0
2023-05-03 10:10:42,0
2023-05-03 10:10:42,0
2023-05-03 10:10:43,0
2023-05-03 10:10:43,0
2023-05-03 10:10:43,0
2023-05-03 10:10:43,0
2023-05-03 10:10:43,0
2023-05-03 10:10:43,0
2023-05-03 10:10:43,0
2023-05-03 10:10:43,0
2023-05-03 10:10:43,0
2023-05-03 10:10:43,0
2023-05-03 10:10:44,0
2023-05-03 10:10:44,0
2023-05-03 10:10:44,0
2023-05-03 10:10:44,0
2023-05-03 10:10:44,0
2023-05-03 10:10:44,0
2023-05-03 10:10:44,0
2023-05-03 10:10:44,0
2023-05-03 10:10:44,0
2023-05-03 10:10:44,0
2023-05-03 10:10:45,0
2023-05-03 10:10:45,0
2023-05-03 10:10:45,0
2023-05-03 10:10:45,0
2023-05-03 10:10:45,0
2023-05-03 10:10:45,0
2023-05-03 10:10:45,0
2023-05-03 10:10:45,0
2023-05-03 10:10:45,0
2023-05-03 10:10:45,0
2023-05-03 10:10:46,0
2023-05-03 10:10:46,0
2023-05-03 10:10:46,0
2023-05-03 10:10:46,0
2023-05-03 10:10:46,0
2023-05-03 10:10:46,0
2023-05-03 10:10:46,0
2023-05-03 10:10:46,0
2023-05-03 10:10:46,0
2023-05-03 10:10:46,0
2023-05-03 10:10:47,0
2023-05-03 10:10:47,0
2023-05-03 10:10:47,0
2023-05-03 10:10:47,0
2023-05-03 10:10:47,0
2023-05-03 10:10:47,0
2023-05-03 10:10:47,0
2023-05-03 10:10:47,0
2023-05-03 10:10:47,0
2023-05-03 10:10:47,0
2023-05-03 10:10:48,0
2023-05-03 10:10:48,0
2023-05-03 10:10:48,0
2023-05-03 10:10:48,0
2023-05-03 10:10:48,0
2023-05-03 10:10:48,0
2023-05-03 10:10:48,0
2023-05-03 10:10:48,0
2023-05-03 10:10:48,0
2023-05-03 10:10:48,0
2023-05-03 10:10:49,0
2023-05-03 10:10:49,0
2023-05-03 10:10:49,0
2023-05-03 10:10:49,0
2023-05-03 10:10:49,0
2023-05-03 10:10:49,0
2023-05-03 10:10:49,0
2023-05-03 10:10:49,0
2023-05-03 10:10:49,0
2023-05-03 10:10:49,0
2023-05-03 10:10:50,0
2023-05-03 10:10:50,0
2023-05-03 10:10:50,0
2023-05-03 10:10:50,0
2023-05-03 10:10:50,0
2023-05-03 10:10:50,0
2023-05-03 10:10:50,0
2023-05-03 10:10:50,0
2023-05-03 10:10:50,0
2023-05-03 10:10:50,0
2023-05-03 10:10:51,0
2023-05-03 10:10:51,0
2023-05-03 10:10:51,0
2023-05-03 10:10:51,0
2023-05-03 10:10:51,0
2023-05-03 10:10:51,0
2023-05-03 10:10:51,0
2023-05-03 10:10:51,0
2023-05-03 10:10:51,0
2023-05-03 10:10:51,0
2023-05-03 10:10:52,0
2023-05-03 10:10:52,0
2023-05-03 10:10:52,0
2023-05-03 10:10:52,0
2023-05-03 10:10:52,0
2023-05-03 10:10:52,0
2023-05-03 10:10:52,0
2023-05-03 10:10:52,26.063238710980908
2023-05-03 10:10:52,36.86868686868687
2023-05-03 10:10:52,36.86496313503687
2023-05-03 10:10:53,43.337710879886856
2023-05-03 10:10:53,49.99495000505
2023-05-03 10:10:53,50.00505101525407
2023-05-03 10:10:53,56.66666666666667
2023-05-03 10:10:53,63.339731285988485
2023-05-03 10:10:53,69.2859307140693
2023-05-03 10:10:53,70.00707142135569
2023-05-03 10:10:53,76.66666666666667
2023-05-03 10:10:53,83.2407313870088
2023-05-03 10:10:53,83.23232323232324
2023-05-03 10:10:54,89.89898989898991
2023-05-03 10:10:54,96.56565656565658
2023-05-03 10:10:54,96.56565656565658
2023-05-03 10:10:54,103.23232323232324
2023-05-03 10:10:54,109.7979797979798
2023-05-03 10:10:54,116.46464646464648
2023-05-03 10:10:54,116.4764117587635
2023-05-03 10:10:54,123.14375189413072
2023-05-03 10:10:54,129.7100717244166
2023-05-03 10:10:54,129.68387031612968
2023-05-03 10:10:55,136.27639155470249
2023-05-03 10:10:55,142.92929292929296
2023-05-03 10:10:55,142.92929292929296
2023-05-03 10:10:55,149.6110718254369
2023-05-03 10:10:55,156.24684375315627
2023-05-03 10:10:55,162.92929292929296
2023-05-03 10:10:55,162.94575209617133
2023-05-03 10:10:55,169.5959595959596
2023-05-03 10:10:55,176.1616161616162
2023-05-03 10:10:55,176.14382385617617
2023-05-03 10:10:56,182.84675219719162
2023-05-03 10:10:56,189.4949494949495
2023-05-03 10:10:56,189.4949494949495
2023-05-03 10:10:56,196.14180385819614
2023-05-03 10:10:56,202.72727272727275
2023-05-03 10:10:56,209.3939393939394
2023-05-03 10:10:56,209.3939393939394
2023-05-03 10:10:56,216.08243256894636
2023-05-03 10:10:56,222.64875239923225
2023-05-03 10:10:56,222.60377739622263
2023-05-03 10:10:57,229.19191919191923
2023-05-03 10:10:57,235.88241236488534
2023-05-03 10:10:57,235.83476416523584
2023-05-03 10:10:57,242.50075749924252
2023-05-03 10:10:57,249.16675083324918
2023-05-03 10:10:57,255.4545454545455
2023-05-03 10:10:57,255.83274416725584
2023-05-03 10:10:57,262.5517729063542
2023-05-03 10:10:57,269.1647308352692
2023-05-03 10:10:57,269.1919191919192
2023-05-03 10:10:58,275.83072416927587
2023-05-03 10:10:58,282.5537933124558
2023-05-03 10:10:58,282.52525252525254
2023-05-03 10:10:58,289.0617109382891
2023-05-03 10:10:58,295.5555555555556
2023-05-03 10:10:58,302.1916978083022
2023-05-03 10:10:58,302.1916978083022
2023-05-03 10:10:58,308.75669124330875
2023-05-03 10:10:58,315.4545454545455
2023-05-03 10:10:58,315.4545454545455
2023-05-03 10:10:59,322.05273259925247
2023-05-03 10:10:59,328.5526714473286
2023-05-03 10:10:59,328.5858585858586
2023-05-03 10:10:59,335.1515151515152
2023-05-03 10:10:59,341.7836582163418
2023-05-03 10:10:59,348.52005253055864
2023-05-03 10:10:59,348.4848484848485
2023-05-03 10:10:59,355.18739266592587
2023-05-03 10:10:59,361.71717171717177
2023-05-03 10:10:59,361.75371249621173
2023-05-03 10:11:00,368.42105263157896
2023-05-03 10:11:00,374.949494949495
2023-05-03 10:11:00,374.9873724618648
2023-05-03 10:11:00,381.61616161616166
2023-05-03 10:11:00,388.14261185738815
2023-05-03 10:11:00,394.8484848484849
2023-05-03 10:11:00,394.8484848484849
2023-05-03 10:11:00,401.4745985254015
2023-05-03 10:11:00,407.97979797979804
2023-05-03 10:11:00,407.97979797979804
2023-05-03 10:11:01,414.60458539541463
2023-05-03 10:11:01,421.31313131313135
2023-05-03 10:11:01,421.2705787294213
2023-05-03 10:11:01,427.97979797979804
2023-05-03 10:11:01,434.6464646464647
2023-05-03 10:11:01,441.11111111111114
2023-05-03 10:11:01,441.21212121212125
2023-05-03 10:11:01,447.87878787878793
2023-05-03 10:11:01,454.5454545454546
2023-05-03 10:11:01,454.591372865946
2023-05-03 10:11:02,461.0645389354611
2023-05-03 10:11:02,467.7240125265178
2023-05-03 10:11:02,467.7240125265178
2023-05-03 10:11:02,474.3434343434344
2023-05-03 10:11:02,481.0101010101011
2023-05-03 10:11:02,487.6275123724877
2023-05-03 10:11:02,461.5695384304616
2023-05-03 10:11:02,457.52096171330436
2023-05-03 10:11:02,464.1883018486716
2023-05-03 10:11:02,457.6767676767677
2023-05-03 10:11:03,457.723002323467
2023-05-03 10:11:03,464.2965357034643
2023-05-03 10:11:03,457.723002323467
2023-05-03 10:11:03,457.63054236945766
2023-05-03 10:11:03,458.4301444590362
2023-05-03 10:11:03,463.6905363094637
2023-05-03 10:11:03,457.6767676767677
2023-05-03 10:11:03,457.7777777777778
2023-05-03 10:11:03,464.4444444444445
2023-05-03 10:11:03,457.73154226845776
2023-05-03 10:11:04,457.7777777777778
2023-05-03 10:11:04,464.3975356024644
2023-05-03 10:11:04,457.7777777777778
2023-05-03 10:11:04,457.6767676767677
2023-05-03 10:11:04,457.723002323467
2023-05-03 10:11:04,464.1955358044642
2023-05-03 10:11:04,457.63054236945766
2023-05-03 10:11:04,457.73154226845776
2023-05-03 10:11:04,464.4444444444445
2023-05-03 10:11:04,457.87878787878793
2023-05-03 10:11:05,457.73154226845776
2023-05-03 10:11:05,464.4444444444445
2023-05-03 10:11:05,457.7777777777778
2023-05-03 10:11:05,457.723002323467
2023-05-03 10:11:05,457.63054236945766
2023-05-03 10:11:05,464.2424242424243
2023-05-03 10:11:05,457.52954247045756
2023-05-03 10:11:05,457.63054236945766
2023-05-03 10:11:05,464.3903424588342
2023-05-03 10:11:05,457.6767676767677
2023-05-03 10:11:06,457.6767676767677
2023-05-03 10:11:06,464.3903424588342
2023-05-03 10:11:06,457.6767676767677
2023-05-03 10:11:06,457.7777777777778
2023-05-03 10:11:06,457.5757575757576
2023-05-03 10:11:06,461.8648348318012
2023-05-03 10:11:06,457.5757575757576
2023-05-03 10:11:06,457.6767676767677
2023-05-03 10:11:06,464.3903424588342
2023-05-03 10:11:06,457.82402262854833
2023-05-03 10:11:07,457.73154226845776
2023-05-03 10:11:07,464.49136276391556
2023-05-03 10:11:07,457.82402262854833
2023-05-03 10:11:07,457.7777777777778
2023-05-03 10:11:07,458.18181818181824
2023-05-03 10:11:07,464.4444444444445
2023-05-03 10:11:07,457.73154226845776
2023-05-03 10:11:07,457.7777777777778
2023-05-03 10:11:07,464.4444444444445
2023-05-03 10:11:07,457.82402262854833
2023-05-03 10:11:08,457.73154226845776
2023-05-03 10:11:08,464.3434343434344
2023-05-03 10:11:08,457.7777777777778
2023-05-03 10:11:08,457.97979797979804
2023-05-03 10:11:08,458.02606323871095
2023-05-03 10:11:08,463.8852409334276
2023-05-03 10:11:08,458.08080808080814
2023-05-03 10:11:08,458.1270835437923
2023-05-03 10:11:08,464.6464646464647
2023-05-03 10:11:08,458.03454196545806
2023-05-03 10:11:09,458.2281038488736
2023-05-03 10:11:09,464.89544398424084
2023-05-03 10:11:09,458.28282828282835
2023-05-03 10:11:09,458.2281038488736
2023-05-03 10:11:09,458.13554186445816
2023-05-03 10:11:09,464.7474747474748
2023-05-03 10:11:09,458.18181818181824
2023-05-03 10:11:09,458.3291241539549
2023-05-03 10:11:09,464.94949494949503
2023-05-03 10:11:09,458.28282828282835
2023-05-03 10:11:10,458.23654176345826
2023-05-03 10:11:10,464.84848484848493
2023-05-03 10:11:10,458.2281038488736
2023-05-03 10:11:10,458.3291241539549
2023-05-03 10:11:10,458.23654176345826
2023-05-03 10:11:10,464.94949494949503
2023-05-03 10:11:10,458.3291241539549
2023-05-03 10:11:10,458.5311647641176
2023-05-03 10:11:10,465.1515151515152
2023-05-03 10:11:10,458.48484848484856
2023-05-03 10:11:11,458.43854156145846
2023-05-03 10:11:11,465.19850489948476
2023-05-03 10:11:11,458.43854156145846
2023-05-03 10:11:11,458.38383838383845
2023-05-03 10:11:11,458.6321850691989
2023-05-03 10:11:11,465.19850489948476
2023-05-03 10:11:11,458.48484848484856
2023-05-03 10:11:11,458.48484848484856
2023-05-03 10:11:11,465.1045348954651
2023-05-03 10:11:11,458.58585858585866
2023-05-03 10:11:12,458.64054135945867
2023-05-03 10:11:12,465.2055347944652
2023-05-03 10:11:12,458.58585858585866
2023-05-03 10:11:12,458.5311647641176
2023-05-03 10:11:12,458.48484848484856
2023-05-03 10:11:12,464.4444444444445
2023-05-03 10:11:12,458.48484848484856
2023-05-03 10:11:12,458.33754166245836
2023-05-03 10:11:12,465.0505050505051
2023-05-03 10:11:12,458.38383838383845
2023-05-03 10:11:13,458.28282828282835
2023-05-03 10:11:13,464.9025350974649
2023-05-03 10:11:13,458.3291241539549
2023-05-03 10:11:13,458.13554186445816
2023-05-03 10:11:13,458.83422567936157
2023-05-03 10:11:13,464.7474747474748
2023-05-03 10:11:13,458.08080808080814
2023-05-03 10:11:13,458.02606323871095
2023-05-03 10:11:13,464.6934033740782
2023-05-03 10:11:13,457.97979797979804
2023-05-03 10:11:14,457.87878787878793
2023-05-03 10:11:14,464.4985355014645
2023-05-03 10:11:14,458.03454196545806
2023-05-03 10:11:14,458.08080808080814
2023-05-03 10:11:14,458.18181818181824
2023-05-03 10:11:14,464.7944236791595
2023-05-03 10:11:14,458.1270835437923
2023-05-03 10:11:14,458.08080808080814
2023-05-03 10:11:14,464.7474747474748
2023-05-03 10:11:14,458.18181818181824
2023-05-03 10:11:15,458.08080808080814
2023-05-03 10:11:15,464.7005352994647
2023-05-03 10:11:15,458.18181818181824
2023-05-03 10:11:15,458.18181818181824
2023-05-03 10:11:15,458.28282828282835
2023-05-03 10:11:15,464.84848484848493
2023-05-03 10:11:15,458.2281038488736
2023-05-03 10:11:15,458.18181818181824
2023-05-03 10:11:15,464.8015351984648
2023-05-03 10:11:15,458.2281038488736
2023-05-03 10:11:16,458.13554186445816
2023-05-03 10:11:16,464.84848484848493
2023-05-03 10:11:16,458.18181818181824
2023-05-03 10:11:16,458.33754166245836
2023-05-03 10:11:16,460.8080808080809
2023-05-03 10:11:16,464.3975356024644
2023-05-03 10:11:16,458.33754166245836
2023-05-03 10:11:16,458.33754166245836
2023-05-03 10:11:16,464.94949494949503
2023-05-03 10:11:16,458.3291241539549
2023-05-03 10:11:17,458.28282828282835
2023-05-03 10:11:17,464.94949494949503
2023-05-03 10:11:17,458.28282828282835
2023-05-03 10:11:17,458.08080808080814
2023-05-03 10:11:17,458.08080808080814
2023-05-03 10:11:17,464.59238306899687
2023-05-03 10:11:17,457.97979797979804
2023-05-03 10:11:17,458.02606323871095
2023-05-03 10:11:17,464.5995354004646
2023-05-03 10:11:17,458.02606323871095
2023-05-03 10:11:18,458.02606323871095
2023-05-03 10:11:18,464.6464646464647
2023-05-03 10:11:18,457.97979797979804
2023-05-03 10:11:18,457.83254216745786
2023-05-03 10:11:18,458.68686868686876
2023-05-03 10:11:18,464.5454545454546
2023-05-03 10:11:18,457.83254216745786
2023-05-03 10:11:18,458.02606323871095
2023-05-03 10:11:18,464.6464646464647
2023-05-03 10:11:18,457.97979797979804
2023-05-03 10:11:19,457.93354206645796
2023-05-03 10:11:19,464.6464646464647
2023-05-03 10:11:19,458.03454196545806
2023-05-03 10:11:19,457.92504293362964
2023-05-03 10:11:19,457.87878787878793
2023-05-03 10:11:19,464.1955358044642
2023-05-03 10:11:19,457.5757575757576
2023-05-03 10:11:19,457.5757575757576
2023-05-03 10:11:19,464.2424242424243
2023-05-03 10:11:19,457.6767676767677
2023-05-03 10:11:20,457.7777777777778
2023-05-03 10:11:20,464.3975356024644
2023-05-03 10:11:20,457.7777777777778
2023-05-03 10:11:20,457.82402262854833
2023-05-03 10:11:20,457.82402262854833
2023-05-03 10:11:20,463.7915362084638
2023-05-03 10:11:20,457.7777777777778
2023-05-03 10:11:20,457.7777777777778
2023-05-03 10:11:20,464.4444444444445
2023-05-03 10:11:20,457.7777777777778
2023-05-03 10:11:21,457.7777777777778
2023-05-03 10:11:21,464.49136276391556
2023-05-03 10:11:21,457.83254216745786
2023-05-03 10:11:21,457.87878787878793
2023-05-03 10:11:21,457.63054236945766
2023-05-03 10:11:21,463.8383838383839
2023-05-03 10:11:21,457.31892110314175
2023-05-03 10:11:21,457.31892110314175
2023-05-03 10:11:21,463.9862612385089
2023-05-03 10:11:21,457.31892110314175
2023-05-03 10:11:22,457.41994140822305
2023-05-03 10:11:22,464.0404040404041
2023-05-03 10:11:22,457.42854257145746
2023-05-03 10:11:22,457.41994140822305
2023-05-03 10:11:22,458.1270835437923
2023-05-03 10:11:22,462.8282828282829
2023-05-03 10:11:22,457.52096171330436
2023-05-03 10:11:22,457.1515090340163
2023-05-03 10:11:22,463.939393939394
2023-05-03 10:11:22,457.3737373737374
2023-05-03 10:11:23,457.3737373737374
2023-05-03 10:11:23,463.8925361074639
2023-05-03 10:11:23,457.41994140822305
2023-05-03 10:11:23,457.32754267245735
2023-05-03 10:11:23,457.4747474747475
2023-05-03 10:11:23,463.2865367134633
2023-05-03 10:11:23,457.3737373737374
2023-05-03 10:11:23,457.3737373737374
2023-05-03 10:11:23,464.0872815435902
2023-05-03 10:11:23,457.52096171330436
2023-05-03 10:11:24,457.52096171330436
2023-05-03 10:11:24,464.1883018486716
2023-05-03 10:11:24,457.42854257145746
2023-05-03 10:11:24,457.52096171330436
2023-05-03 10:11:24,457.3737373737374
2023-05-03 10:11:24,464.0404040404041
2023-05-03 10:11:24,457.41994140822305
2023-05-03 10:11:24,457.3737373737374
2023-05-03 10:11:24,464.0404040404041
2023-05-03 10:11:24,457.52096171330436
2023-05-03 10:11:25,457.52096171330436
2023-05-03 10:11:25,463.993536006464
2023-05-03 10:11:25,457.41994140822305
2023-05-03 10:11:25,457.32754267245735
2023-05-03 10:11:25,457.31892110314175
2023-05-03 10:11:25,463.939393939394
2023-05-03 10:11:25,457.22654277345725
2023-05-03 10:11:25,457.31892110314175
2023-05-03 10:11:25,463.939393939394
